model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_clean,fuel_clean,paint_color_clean
Renault,93866,140,diesel,black,estate,False,False,False,False,False,False,False,142,Renault,diesel,black
Audi,151555,230,diesel,blue,estate,True,True,True,False,True,False,True,149,Audi,diesel,blue
Renault,132522,140,diesel,black,estate,True,True,False,False,False,True,True,144,Renault,diesel,black
Citroën,150534,135,diesel,brown,estate,False,False,False,False,False,True,True,106,Citroën,diesel,brown
Renault,194410,85,diesel,black,estate,False,True,False,False,True,False,True,92,Renault,diesel,black
Peugeot,161581,105,diesel,blue,estate,True,True,True,False,True,False,True,114,Peugeot,diesel,blue
Citroën,194748,120,diesel,black,estate,False,True,False,False,True,False,True,110,Citroën,diesel,black
Renault,165274,135,diesel,silver,estate,False,True,False,False,True,False,True,128,Renault,diesel,silver
Renault,188155,135,diesel,black,estate,False,True,False,False,True,False,True,122,Renault,diesel,black
Renault,130335,135,diesel,grey,estate,True,True,False,False,False,False,True,121,Renault,diesel,grey
Audi,148738,230,diesel,grey,estate,True,True,True,False,False,False,True,170,Audi,diesel,grey
Renault,127511,140,diesel,black,estate,True,True,False,False,True,False,True,141,Renault,diesel,black
Audi,187176,190,diesel,black,estate,False,True,False,True,True,False,True,141,Audi,diesel,black
Citroën,111523,120,diesel,black,estate,False,False,False,False,False,False,False,125,Citroën,diesel,black
Audi,218341,120,diesel,grey,estate,True,True,True,False,False,False,True,73,Audi,diesel,grey
Audi,172496,190,diesel,black,estate,True,True,True,False,True,False,True,141,Audi,diesel,black
Citroën,149390,135,diesel,white,estate,False,True,True,False,False,False,True,107,Citroën,diesel,white
Citroën,171848,120,diesel,black,estate,False,True,False,False,True,False,False,113,Citroën,diesel,black
Citroën,180574,135,diesel,white,estate,False,True,False,True,True,False,True,121,Citroën,diesel,white
Peugeot,243386,105,diesel,white,estate,False,True,False,False,False,False,True,88,Peugeot,diesel,white
Audi,123622,190,diesel,black,estate,True,True,True,True,True,False,True,160,Audi,diesel,black
Citroën,94654,135,diesel,black,estate,False,True,False,True,True,True,True,133,Citroën,diesel,black
Audi,164621,190,diesel,white,estate,True,True,True,True,True,True,True,160,Audi,diesel,white
Audi,86420,160,diesel,brown,estate,False,True,False,True,True,True,True,163,Audi,diesel,brown
Citroën,200121,135,diesel,black,estate,False,True,False,False,False,False,True,107,Citroën,diesel,black
Audi,92856,190,diesel,blue,estate,True,True,False,True,True,False,True,160,Audi,diesel,blue
Citroën,75373,135,diesel,blue,estate,False,False,False,False,False,False,False,141,Citroën,diesel,blue
Citroën,152137,135,diesel,black,estate,False,True,False,False,False,False,True,108,Citroën,diesel,black
Peugeot,165851,105,diesel,grey,estate,True,True,False,False,False,False,True,104,Peugeot,diesel,grey
Citroën,171266,120,diesel,white,estate,True,True,False,False,True,True,True,127,Citroën,diesel,white
Renault,161666,135,diesel,black,estate,False,True,True,False,True,False,True,123,Renault,diesel,black
Citroën,229128,135,diesel,white,estate,True,True,False,False,True,True,True,114,Citroën,diesel,white
Audi,130500,160,diesel,silver,estate,False,True,False,False,False,False,True,28,Audi,diesel,silver
Renault,168180,135,diesel,black,estate,True,True,False,False,True,True,True,126,Renault,diesel,black
Citroën,106596,135,diesel,black,estate,False,True,False,False,False,False,True,112,Citroën,diesel,black
Peugeot,164889,105,diesel,grey,estate,False,True,False,False,False,False,True,28,Peugeot,diesel,grey
Citroën,165599,135,diesel,black,estate,True,True,False,False,True,False,True,128,Citroën,diesel,black
Audi,159773,190,diesel,grey,estate,False,True,False,True,True,False,True,117,Audi,diesel,grey
Renault,212710,110,diesel,black,estate,True,True,False,False,False,False,True,71,Renault,diesel,black
Citroën,151246,135,diesel,silver,estate,False,True,False,False,True,True,True,115,Citroën,diesel,silver
Renault,84734,85,diesel,grey,estate,False,True,False,False,False,False,True,112,Renault,diesel,grey
Audi,121436,230,diesel,black,estate,False,True,True,True,True,True,True,177,Audi,diesel,black
Citroën,47771,135,diesel,silver,estate,False,True,False,False,False,False,True,114,Citroën,diesel,silver
Renault,164998,85,diesel,black,estate,True,True,False,False,False,False,True,105,Renault,diesel,black
Peugeot,129901,105,diesel,blue,estate,False,True,False,False,False,False,True,28,Peugeot,diesel,blue
Renault,109391,140,diesel,grey,estate,True,True,False,True,True,True,True,160,Renault,diesel,grey
Peugeot,185141,105,diesel,grey,estate,False,True,False,False,False,False,True,106,Peugeot,diesel,grey
Audi,140904,190,diesel,white,estate,False,True,True,False,True,True,True,144,Audi,diesel,white
Peugeot,109195,105,diesel,white,estate,False,True,False,False,True,False,True,114,Peugeot,diesel,white
Peugeot,129181,100,diesel,grey,estate,True,True,False,False,False,False,True,103,Peugeot,diesel,grey
Citroën,99600,120,diesel,blue,estate,False,True,False,False,False,False,True,120,Citroën,diesel,blue
Citroën,75254,120,diesel,blue,estate,True,True,False,False,True,False,True,122,Citroën,diesel,blue
Peugeot,124822,100,diesel,black,estate,False,True,False,False,False,False,True,102,Peugeot,diesel,black
Peugeot,198759,105,diesel,blue,estate,False,True,False,False,False,False,True,97,Peugeot,diesel,blue
Citroën,125928,135,diesel,silver,estate,False,True,True,False,False,False,True,117,Citroën,diesel,silver
Peugeot,95636,105,diesel,white,estate,True,True,False,False,True,False,True,120,Peugeot,diesel,white
Citroën,121742,135,diesel,blue,estate,False,True,True,False,True,True,True,124,Citroën,diesel,blue
Peugeot,217330,90,diesel,black,estate,True,True,False,False,False,False,True,71,Peugeot,diesel,black
Citroën,109620,120,diesel,grey,estate,False,True,False,False,True,True,True,124,Citroën,diesel,grey
Peugeot,190639,105,diesel,brown,estate,False,True,False,False,True,True,True,96,Peugeot,diesel,brown
Citroën,136093,135,diesel,white,estate,True,True,True,False,False,False,True,116,Citroën,diesel,white
Renault,146879,85,diesel,brown,estate,False,True,False,False,False,False,True,99,Renault,diesel,brown
Citroën,191556,122,diesel,blue,estate,False,True,False,False,True,True,True,112,Citroën,diesel,blue
Renault,147891,135,diesel,black,estate,False,True,False,True,True,False,True,131,Renault,diesel,black
Peugeot,198084,105,diesel,blue,estate,False,True,False,False,False,False,True,98,Peugeot,diesel,blue
Renault,80403,140,diesel,black,estate,False,False,False,False,False,False,False,141,Renault,diesel,black
Citroën,106442,135,diesel,black,estate,False,True,False,True,False,False,True,132,Citroën,diesel,black
Renault,123353,135,diesel,silver,estate,False,True,False,False,True,False,True,132,Renault,diesel,silver
Renault,161432,135,diesel,black,estate,False,True,True,False,True,False,True,122,Renault,diesel,black
Renault,85319,140,diesel,grey,estate,False,True,False,False,True,False,True,139,Renault,diesel,grey
Citroën,162550,122,diesel,black,estate,True,True,False,False,True,False,True,110,Citroën,diesel,black
Citroën,188982,120,diesel,black,estate,False,True,True,False,False,False,True,62,Citroën,diesel,black
Peugeot,94987,105,diesel,white,estate,False,False,False,False,False,False,False,93,Peugeot,diesel,white
PGO,231261,180,diesel,black,estate,False,True,False,False,True,True,True,97,PGO,diesel,black
Renault,79964,85,diesel,white,estate,False,False,False,False,False,False,True,114,Renault,diesel,white
Peugeot,110913,100,diesel,grey,estate,True,True,False,False,False,False,True,124,Peugeot,diesel,grey
Citroën,181751,122,diesel,black,estate,True,True,False,False,True,False,True,112,Citroën,diesel,black
Citroën,102377,135,diesel,blue,estate,False,True,False,False,False,False,True,121,Citroën,diesel,blue
Citroën,176702,135,diesel,white,estate,False,True,False,False,True,False,True,120,Citroën,diesel,white
Peugeot,216144,100,diesel,grey,estate,False,True,False,False,True,False,True,109,Peugeot,diesel,grey
Peugeot,169410,105,diesel,white,estate,False,True,True,False,True,False,True,114,Peugeot,diesel,white
Audi,201782,141,petrol,blue,estate,True,True,True,False,True,True,True,79,Audi,petrol,blue
Peugeot,116892,105,diesel,blue,estate,False,False,False,False,False,False,False,100,Peugeot,diesel,blue
Citroën,124389,135,diesel,black,estate,True,True,False,False,True,False,True,130,Citroën,diesel,black
Renault,161739,85,diesel,grey,estate,False,True,False,False,False,False,True,105,Renault,diesel,grey
Renault,176557,85,diesel,black,estate,False,False,False,False,False,False,True,28,Renault,diesel,black
Audi,193500,100,diesel,black,estate,True,True,False,False,True,False,True,114,Audi,diesel,black
Peugeot,144913,105,diesel,blue,estate,True,True,False,False,False,False,True,101,Peugeot,diesel,blue
Citroën,135491,120,diesel,black,estate,True,True,False,False,False,True,True,112,Citroën,diesel,black
Peugeot,109600,100,diesel,white,estate,False,True,False,False,True,True,True,122,Peugeot,diesel,white
Peugeot,63604,100,diesel,brown,estate,False,False,False,False,False,True,True,98,Peugeot,diesel,brown
Renault,119035,135,diesel,grey,estate,False,True,True,False,True,False,True,138,Renault,diesel,grey
Renault,109012,135,diesel,black,estate,True,True,False,False,True,False,True,120,Renault,diesel,black
Citroën,110323,120,diesel,grey,estate,False,True,False,False,True,True,True,122,Citroën,diesel,grey
Peugeot,158577,105,diesel,black,estate,False,True,False,False,False,False,True,107,Peugeot,diesel,black
Peugeot,160015,105,diesel,black,estate,False,True,False,False,True,True,True,113,Peugeot,diesel,black
Citroën,106206,120,diesel,blue,estate,False,True,False,False,False,False,True,106,Citroën,diesel,blue
Citroën,160911,135,diesel,white,estate,False,True,False,False,True,True,True,117,Citroën,diesel,white
Audi,165731,155,diesel,grey,estate,True,True,False,True,True,False,True,125,Audi,diesel,grey
Peugeot,115924,100,diesel,white,estate,True,True,False,False,True,False,True,125,Peugeot,diesel,white
Peugeot,168331,100,diesel,silver,estate,True,True,False,False,True,False,True,89,Peugeot,diesel,silver
Audi,95534,160,diesel,black,estate,True,True,False,True,False,True,True,159,Audi,diesel,black
Audi,154178,160,diesel,grey,estate,False,True,False,True,True,False,True,124,Audi,diesel,grey
Peugeot,120859,105,diesel,red,estate,False,True,False,False,False,True,True,108,Peugeot,diesel,red
Citroën,121019,120,diesel,brown,estate,True,True,False,False,True,True,True,114,Citroën,diesel,brown
Audi,223390,190,diesel,black,estate,True,True,False,True,True,True,True,125,Audi,diesel,black
Audi,204150,150,diesel,grey,estate,True,True,True,False,True,False,True,125,Audi,diesel,grey
Renault,200444,140,diesel,black,estate,True,True,True,False,True,True,True,127,Renault,diesel,black
Renault,165271,135,petrol,black,estate,True,True,False,False,True,False,False,109,Renault,petrol,black
Audi,119760,190,diesel,black,estate,True,True,True,True,True,False,True,161,Audi,diesel,black
Citroën,121960,135,diesel,silver,estate,False,True,False,False,False,False,True,123,Citroën,diesel,silver
Peugeot,85238,105,diesel,grey,estate,True,True,False,False,True,False,True,115,Peugeot,diesel,grey
Renault,255773,120,diesel,grey,estate,True,True,False,False,True,False,True,99,Renault,diesel,grey
Citroën,92526,135,diesel,brown,estate,False,True,False,False,False,True,True,124,Citroën,diesel,brown
Renault,160619,85,diesel,black,estate,False,True,False,False,True,False,True,108,Renault,diesel,black
Audi,165593,190,diesel,grey,estate,True,True,True,False,True,False,True,145,Audi,diesel,grey
Citroën,160800,135,petrol,silver,estate,False,True,True,False,True,False,True,100,Citroën,petrol,silver
Peugeot,152360,100,diesel,grey,estate,False,False,False,False,False,False,True,105,Peugeot,diesel,grey
Audi,189348,230,diesel,white,estate,True,True,True,True,False,True,True,153,Audi,diesel,white
Renault,119576,85,diesel,black,estate,True,True,False,False,False,False,True,114,Renault,diesel,black
Audi,131164,190,diesel,grey,estate,True,True,True,True,True,True,True,166,Audi,diesel,grey
Audi,95639,190,diesel,black,estate,True,True,True,True,True,False,True,155,Audi,diesel,black
Citroën,260831,130,diesel,blue,estate,False,False,False,False,True,False,True,67,Citroën,diesel,blue
Renault,164633,85,diesel,black,estate,True,True,False,False,True,True,True,117,Renault,diesel,black
Renault,130433,135,diesel,black,estate,True,True,False,False,True,False,True,138,Renault,diesel,black
Citroën,145903,135,diesel,white,estate,False,True,False,True,False,True,True,117,Citroën,diesel,white
Citroën,151490,135,diesel,black,estate,False,True,False,False,False,False,True,108,Citroën,diesel,black
Renault,145918,120,diesel,grey,estate,True,True,False,False,True,False,True,100,Renault,diesel,grey
Citroën,134304,120,diesel,black,estate,True,True,True,False,True,False,True,126,Citroën,diesel,black
Renault,271181,100,diesel,blue,estate,True,False,False,False,False,False,True,28,Renault,diesel,blue
BMW,72374,85,diesel,red,estate,False,False,False,False,False,False,True,97,BMW,diesel,red
Citroën,113846,135,diesel,grey,estate,False,True,False,True,False,False,True,119,Citroën,diesel,grey
Renault,145193,85,diesel,grey,estate,True,True,False,False,False,False,True,105,Renault,diesel,grey
Citroën,199053,135,diesel,white,estate,False,True,False,False,True,True,True,99,Citroën,diesel,white
Peugeot,158801,105,diesel,black,estate,False,True,False,False,True,False,True,111,Peugeot,diesel,black
Audi,149229,230,diesel,blue,estate,True,True,False,True,True,True,True,156,Audi,diesel,blue
Peugeot,189325,100,diesel,grey,estate,True,True,False,False,False,False,True,103,Peugeot,diesel,grey
Citroën,234365,135,diesel,black,estate,True,True,False,False,True,False,True,127,Citroën,diesel,black
Renault,126551,120,diesel,black,estate,True,True,False,False,True,False,True,128,Renault,diesel,black
Citroën,204858,135,diesel,black,estate,False,True,False,False,True,False,True,100,Citroën,diesel,black
PGO,110465,180,diesel,grey,estate,True,False,False,True,True,False,True,117,PGO,diesel,grey
Renault,166404,120,diesel,grey,estate,True,True,False,False,False,False,True,109,Renault,diesel,grey
Audi,189844,173,diesel,grey,estate,True,True,False,True,True,False,True,81,Audi,diesel,grey
Renault,190417,110,diesel,black,estate,True,True,False,False,True,False,True,74,Renault,diesel,black
Peugeot,131871,100,diesel,blue,estate,False,True,False,False,False,True,True,117,Peugeot,diesel,blue
Citroën,107042,120,diesel,black,estate,True,True,True,False,False,False,True,119,Citroën,diesel,black
